"Data Source","World Development Indicators",

"Last Updated Date","2025-01-28",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"India","IND","Carbon dioxide (CO2) emissions (total) excluding LULUCF (Mt CO2e)","EN.GHG.CO2.MT.CE.AR5","","","","","","","","","","","213.9344","214.4281","222.9632","221.9373","237.6409","253.2017","270.6936","276.0218","271.347","291.7332","303.5765","333.9885","351.9038","374.5973","412.8617","431.4118","468.5979","501.4341","532.2986","570.1243","600.6873","646.3888","669.6642","699.7562","743.8583","796.4639","833.512","877.7065","900.6255","961.6311","995.6526","1011.8047","1049.8801","1081.7852","1166.8166","1216.5339","1298.3951","1413.8648","1503.6111","1643.0647","1743.6929","1850.3319","2022.7648","2083.2109","2242.8409","2260.1314","2303.3619","2433.7831","2573.1194","2542.0351","2318.9477","2548.4833","2740.8206","2955.1817",
"Not classified","INX","Carbon dioxide (CO2) emissions (total) excluding LULUCF (Mt CO2e)","EN.GHG.CO2.MT.CE.AR5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","Carbon dioxide (CO2) emissions (total) excluding LULUCF (Mt CO2e)","EN.GHG.CO2.MT.CE.AR5","","","","","","","","","","","20.6595","23.1398","22.7683","22.3365","24.1694","22.7066","23.2753","24.8663","24.666","29.0126","27.8915","27.6639","27.3744","26.9688","26.9845","28.5882","29.5499","31.1109","30.2282","31.2711","32.3364","32.8716","32.764","32.9984","34.2165","34.7852","36.1045","37.365","39.7856","41.2165","43.8227","46.0454","44.9788","44.4526","44.982","47.0709","47.685","46.9478","46.2837","41.1687","40.9228","37.1434","37.5963","36.331","36.1403","37.645","39.5221","38.2914","37.1697","35.4192","33.5017","35.3817","34.7336","32.4826",
"Iran, Islamic Rep.","IRN","Carbon dioxide (CO2) emissions (total) excluding LULUCF (Mt CO2e)","EN.GHG.CO2.MT.CE.AR5","","","","","","","","","","","80.3498","86.1358","96.1816","114.6714","121.7702","124.0502","143.1403","150.103","146.2427","136.2377","116.3435","115.1641","141.3108","159.6115","157.0218","167.1826","155.9709","164.902","166.3907","178.644","208.4632","230.2087","244.5128","243.2998","277.5402","283.3597","294.159","307.2843","307.0436","335.847","353.9293","368.154","384.3145","405.5848","434.9632","468.9813","506.0411","538.5079","554.9709","573.0248","576.5596","585.7791","592.3346","612.4888","636.3799","629.3407","642.1632","666.2405","661.2495","696.7768","712.3625","738.5829","760.5537","778.8023",
"Iraq","IRQ","Carbon dioxide (CO2) emissions (total) excluding LULUCF (Mt CO2e)","EN.GHG.CO2.MT.CE.AR5","","","","","","","","","","","23.3267","27.3038","27.1596","29.8292","32.1215","36.7925","46.2253","42.3994","46.675","57.8576","52.0004","36.0683","38.2869","42.1452","47.4833","54.7189","61.4159","61.1449","65.8103","73.4926","69.4438","54.4502","75.7734","100.1704","109.9538","109.0991","100.664","121.1202","94.2669","74.3021","88.8104","100.6519","95.0515","82.8875","90.321","87.2354","84.8631","78.4289","90.6703","96.8494","111.4927","115.9058","133.0442","144.4097","138.2875","137.9039","152.3036","165.6795","178.471","193.6559","170.4465","174.8366","190.4753","192.9082",
"Iceland","ISL","Carbon dioxide (CO2) emissions (total) excluding LULUCF (Mt CO2e)","EN.GHG.CO2.MT.CE.AR5","","","","","","","","","","","1.9349","2.0334","2.2467","2.5834","2.5286","2.3736","2.396","2.4658","2.5409","2.6279","2.4327","2.3401","1.9798","2.0211","2.2459","2.1351","2.1422","2.1802","2.3011","2.3013","2.3417","2.2935","2.308","2.4089","2.5226","2.4423","2.7104","2.6263","2.7098","2.7424","2.8541","2.959","3.1302","3.1013","3.1768","3.1284","3.2427","3.4761","3.7807","3.8283","3.7372","3.6046","3.6459","3.7114","3.4646","3.6299","3.1796","3.3307","3.3139","3.1747","3.029","3.2268","3.2501","3.0862",
"Israel","ISR","Carbon dioxide (CO2) emissions (total) excluding LULUCF (Mt CO2e)","EN.GHG.CO2.MT.CE.AR5","","","","","","","","","","","14.9149","14.9321","15.7363","16.8469","17.3025","18.1961","18.173","18.9642","20.192","20.5651","20.4246","21.27","22.4678","23.2935","24.1395","25.8105","28.1208","30.6844","32.5611","33.7922","35.2234","35.8734","38.4097","42.1181","45.0848","48.2047","51.2749","52.9469","53.5138","54.9568","59.3011","59.2661","62.5269","64.2848","64.1055","61.9746","65.1447","67.5304","67.8896","67.1193","72.0337","71.2183","77.6619","68.3564","66.0168","68.0735","67.6618","67.9277","63.5777","65.4575","61.5277","61.0907","62.8541","61.255",
"Italy","ITA","Carbon dioxide (CO2) emissions (total) excluding LULUCF (Mt CO2e)","EN.GHG.CO2.MT.CE.AR5","","","","","","","","","","","314.9307","329.6018","347.7053","369.8678","372.3978","356.2236","382.8951","371.9079","379.301","395.2521","398.0159","386.2296","378.0528","373.7159","379.1908","378.9265","380.7772","400.3349","405.0967","423.2297","426.4169","425.3421","423.4566","416.6943","411.156","435.3016","430.2621","433.6944","442.9227","449.7457","454.7177","454.0742","461.3675","481.1553","492.651","493.493","487.9314","480.7201","465.3969","414.2127","424.0403","414.907","394.8573","362.0994","343.3523","354.0205","349.4471","345.934","340.6089","332.4877","295.8747","334.2766","332.7658","305.4902",
"Jamaica","JAM","Carbon dioxide (CO2) emissions (total) excluding LULUCF (Mt CO2e)","EN.GHG.CO2.MT.CE.AR5","","","","","","","","","","","8.0499","8.0375","8.006","8.5476","8.8503","7.4407","6.6124","7.2367","7.4058","7.1319","6.8773","6.8028","5.7991","5.8689","5.4718","4.8729","4.6556","4.8164","5.0564","6.4701","7.6667","7.5776","8.2679","8.4168","8.4999","8.7896","9.1687","9.3834","9.882","10.1447","10.2124","10.2766","10.2249","10.5305","10.5771","10.6135","12.2819","12.204","9.8386","8.0147","7.6606","7.5688","6.9794","7.4491","7.1857","7.0723","7.5906","7.2777","8.6608","8.4373","5.8902","6.4391","6.369","6.8647",
"Jordan","JOR","Carbon dioxide (CO2) emissions (total) excluding LULUCF (Mt CO2e)","EN.GHG.CO2.MT.CE.AR5","","","","","","","","","","","2.7405","2.7611","2.3154","2.6136","2.8411","3.151","3.7711","3.9042","4.7335","5.048","6.4194","7.4091","7.8398","9.0554","9.9183","10.1418","10.7753","12.025","11.5873","9.5105","10.0712","10.0883","11.9683","12.4342","12.9944","13.8057","14.1278","14.6203","14.8357","14.8631","16.4653","16.5076","17.2065","17.6487","19.0204","20.3165","20.545","21.3435","20.4932","21.0629","20.5873","21.0136","24.5334","24.1011","25.8414","25.6327","25.2344","26.5498","25.2569","23.6722","21.5177","22.309","22.3358","23.579",
"Japan","JPN","Carbon dioxide (CO2) emissions (total) excluding LULUCF (Mt CO2e)","EN.GHG.CO2.MT.CE.AR5","","","","","","","","","","","848.7516","846.4521","893.0016","1006.6245","1003.1882","948.6801","980.7332","1005.7789","1006.3741","1030.144","1003.1434","981.5855","939.7607","943.2447","1011.0488","983.4576","980.48","987.784","1060.6681","1090.4943","1166.8237","1176.8604","1181.8812","1174.7455","1227.961","1238.6398","1251.4624","1236.9539","1189.7637","1230.7275","1248.8068","1235.2221","1269.4295","1276.7113","1271.3841","1283.0176","1260.2992","1296.2507","1224.9593","1161.4121","1220.4535","1273.3455","1311.2998","1326.7101","1276.2555","1235.4187","1232.8769","1217.8484","1179.2176","1139.4974","1072.1695","1084.9216","1009.9787","944.7586",
"Kazakhstan","KAZ","Carbon dioxide (CO2) emissions (total) excluding LULUCF (Mt CO2e)","EN.GHG.CO2.MT.CE.AR5","","","","","","","","","","","185.0484","184.7902","196.7203","210.1774","218.3223","227.9043","233.9974","237.553","250.3337","255.0041","263.8378","249.8345","239.5357","235.0245","227.5386","220.7292","221.3696","236.0522","244.1274","241.1787","248.6267","259.9273","265.3082","226.1225","203.8206","180.3208","158.0191","137.3052","141.5811","129.6482","132.219","130.4714","145.5284","162.1487","174.5506","187.591","210.1865","219.5978","259.6126","231.3649","249.8918","268.3284","267.2796","286.1996","232.2971","205.3863","215.7308","227.6838","228.893","216.9354","224.7304","244.8643","240.2204","239.8671",
"Kenya","KEN","Carbon dioxide (CO2) emissions (total) excluding LULUCF (Mt CO2e)","EN.GHG.CO2.MT.CE.AR5","","","","","","","","","","","3.748","3.7478","3.9132","4.0535","4.0926","4.0291","4.5861","4.9049","4.9071","4.8461","5.1974","5.1661","4.8394","4.5202","5.2358","5.3826","6.0119","6.254","6.2208","6.5657","6.4657","6.2161","6.2952","6.1898","6.2837","6.7174","7.3966","7.1128","7.7807","7.986","8.9051","8.2508","8.0077","7.2293","8.0503","9.0238","10.0525","10.0522","10.6119","12.5109","13.5505","13.9848","12.9883","14.3379","16.3981","17.7396","19.2303","19.9388","19.1136","19.4135","19.2085","21.4878","21.3896","21.7337",
"Kyrgyz Republic","KGZ","Carbon dioxide (CO2) emissions (total) excluding LULUCF (Mt CO2e)","EN.GHG.CO2.MT.CE.AR5","","","","","","","","","","","15.4526","15.4734","16.4312","17.3033","18.073","19.1384","19.82","20.3469","21.3136","21.8449","22.9647","22.0345","20.8849","19.7801","18.8191","18.2703","18.1767","19.8665","20.5665","20.6261","23.6569","21.2616","13.9989","10.2871","6.7303","4.758","5.9156","5.8368","6.1568","4.9139","4.7978","4.0307","5.0383","5.6598","5.6105","5.613","5.5901","6.7409","7.8232","7.0412","6.6053","7.9036","10.4407","9.6862","9.9411","10.3157","9.7409","9.6366","11.4711","10.226","9.3077","10.505","10.311","10.464",
"Cambodia","KHM","Carbon dioxide (CO2) emissions (total) excluding LULUCF (Mt CO2e)","EN.GHG.CO2.MT.CE.AR5","","","","","","","","","","","0.2132","0.2161","0.2324","0.2834","0.3214","0.272","0.2684","0.2809","0.2589","0.2716","0.2915","0.3033","0.3279","0.3672","0.3679","0.406","0.3537","0.4009","0.4323","0.4177","0.4323","0.4769","0.5229","0.5303","0.5452","1.5009","1.6662","1.779","1.9937","1.9421","2.0009","2.1872","2.2475","2.4176","2.4191","2.7008","3.0073","3.6965","4.0967","4.8736","5.1579","5.3633","5.6303","5.6915","7.0287","8.514","10.5911","11.8487","12.3359","15.8551","16.5998","16.7775","17.3545","17.9701",
"Kiribati","KIR","Carbon dioxide (CO2) emissions (total) excluding LULUCF (Mt CO2e)","EN.GHG.CO2.MT.CE.AR5","","","","","","","","","","","0.0188","0.0188","0.0201","0.0242","0.0296","0.0245","0.0241","0.0255","0.0253","0.0272","0.0293","0.029","0.0285","0.0282","0.0127","0.014","0.0125","0.0167","0.0169","0.0163","0.0168","0.0176","0.0192","0.0194","0.02","0.0181","0.0183","0.0189","0.0194","0.0194","0.0329","0.0295","0.0437","0.0447","0.0464","0.0616","0.0662","0.0616","0.0686","0.058","0.0611","0.057","0.0558","0.0601","0.0607","0.0623","0.0678","0.0789","0.0806","0.0838","0.0851","0.0893","0.0942","0.0974",
"St. Kitts and Nevis","KNA","Carbon dioxide (CO2) emissions (total) excluding LULUCF (Mt CO2e)","EN.GHG.CO2.MT.CE.AR5","","","","","","","","","","","0.0147","0.0147","0.0179","0.018","0.0161","0.0194","0.0176","0.0195","0.0195","0.0192","0.019","0.0187","0.0174","0.0171","0.019","0.0191","0.017","0.0181","0.0207","0.0212","0.0207","0.0277","0.0278","0.0336","0.0399","0.0336","0.0389","0.0399","0.0409","0.0414","0.0495","0.0505","0.0575","0.0599","0.0652","0.0607","0.0691","0.0764","0.0803","0.0904","0.0986","0.0777","0.0797","0.0909","0.0972","0.1018","0.1114","0.1039","0.1087","0.1249","0.1014","0.1122","0.1127","0.1188",
"Korea, Rep.","KOR","Carbon dioxide (CO2) emissions (total) excluding LULUCF (Mt CO2e)","EN.GHG.CO2.MT.CE.AR5","","","","","","","","","","","62.022","62.681","64.5679","79.5799","83.6998","90.7721","101.4655","115.5535","122.1943","138.9696","141.4261","147.3654","147.2232","160.325","180.4628","188.9029","196.7499","202.534","228.6543","240.7456","272.1237","299.1142","318.9315","346.4259","373.3352","404.7418","431.6152","455.5125","389.4261","424.3853","474.1579","482.4925","491.271","495.4968","515.7025","515.3954","521.9083","532.9918","543.3167","551.3672","598.1277","628.9049","632.1471","628.8749","623.5232","642.6906","659.8856","667.8613","670.5627","651.1218","614.2017","631.0712","587.8176","573.5357",
"Kuwait","KWT","Carbon dioxide (CO2) emissions (total) excluding LULUCF (Mt CO2e)","EN.GHG.CO2.MT.CE.AR5","","","","","","","","","","","38.6333","40.9954","41.6429","37.2742","30.3499","25.9648","26.5915","26.2018","30.2115","34.6955","32.4714","30.7399","32.8354","35.4449","36.1189","40.8373","43.9423","47.2081","56.7306","66.2703","32.4076","38.4974","26.9628","34.2768","40.7331","40.3119","39.6459","41.7482","46.3266","49.8891","54.4773","57.5053","60.0819","63.1747","67.2293","75.4288","78.07","76.3114","81.7277","83.5193","86.4983","89.8742","90.772","93.1737","91.2731","94.6859","97.2353","96.2003","97.9986","98.822","98.6103","106.1441","109.3973","111.6335",
"Latin America & Caribbean (excluding high income)","LAC","Carbon dioxide (CO2) emissions (total) excluding LULUCF (Mt CO2e)","EN.GHG.CO2.MT.CE.AR5","","","","","","","","","","","413.8443","414.9559","441.5959","479.8526","512.4314","533.2664","570.3927","595.717","639.4703","671.607","694.9642","695.9036","709.969","690.8236","701.0909","715.0868","740.8989","772.4082","784.9653","801.6219","787.8715","814.0487","826.4779","854.5777","899.8372","915.3032","969.2105","1025.7883","1070.959","1061.1152","1099.4529","1095.0692","1094.9737","1120.5536","1169.551","1201.2747","1237.4962","1284.9491","1313.8914","1268.8319","1363.3055","1417.2118","1478.8559","1512.1079","1526.9076","1526.7596","1502.9012","1501.345","1462.0884","1469.0227","1342.1595","1476.3583","1475.6436","1509.3466",
"Lao PDR","LAO","Carbon dioxide (CO2) emissions (total) excluding LULUCF (Mt CO2e)","EN.GHG.CO2.MT.CE.AR5","","","","","","","","","","","0.2883","0.2886","0.3075","0.3688","0.4512","0.3741","0.3688","0.3892","0.3863","0.4147","0.4462","0.1825","0.166","0.1786","0.1483","0.1771","0.1907","0.216","0.2181","0.2373","0.2576","0.315","0.3474","0.3661","0.4038","0.3965","0.4652","0.5142","0.5513","0.5347","0.9345","1.0291","1.1544","1.2","1.258","1.3026","1.7086","1.806","2.1095","2.6407","2.9614","3.1262","3.3357","3.9442","4.3873","8.9274","15.8709","19.2441","19.8621","19.3699","19.4378","23.8166","24.5509","26.0208",
"Lebanon","LBN","Carbon dioxide (CO2) emissions (total) excluding LULUCF (Mt CO2e)","EN.GHG.CO2.MT.CE.AR5","","","","","","","","","","","5.4303","5.5028","6.0116","7.4117","7.5309","6.7096","6.3002","5.4757","6.6264","7.4492","7.5333","7.6231","5.6141","5.989","6.1196","7.1224","7.5206","7.6905","5.9321","5.9732","5.9732","7.4093","7.9591","11.4023","12.5262","14.522","15.08","16.5598","16.4436","16.9446","15.3065","16.5164","16.4638","16.4687","16.6883","16.5738","16.1321","14.9461","18.3102","21.5577","20.6572","20.9802","23.4349","23.1026","24.9675","26.9034","27.8638","29.2947","27.4918","27.0023","21.8187","16.8591","16.8712","17.3321",
"Liberia","LBR","Carbon dioxide (CO2) emissions (total) excluding LULUCF (Mt CO2e)","EN.GHG.CO2.MT.CE.AR5","","","","","","","","","","","0.9716","0.966","0.968","0.999","1.0734","1.1156","1.1616","1.2003","1.2316","1.4371","1.3758","1.2175","1.117","1.2305","1.0926","1.0966","0.8531","0.8929","1.0728","0.8","0.3747","0.2566","0.2306","0.2471","0.2464","0.2533","0.2753","0.2724","0.2893","0.3001","0.4024","0.4575","0.4631","0.5002","0.5449","0.6819","0.7235","0.6681","0.563","0.524","0.798","0.8934","0.9903","0.9185","1.1853","1.2234","1.3729","1.2074","1.3757","1.4525","1.5466","1.6173","1.68","1.6369",
"Libya","LBY","Carbon dioxide (CO2) emissions (total) excluding LULUCF (Mt CO2e)","EN.GHG.CO2.MT.CE.AR5","","","","","","","","","","","39.5618","27.6505","20.71","19.3766","12.9942","16.2394","20.9196","22.608","24.2867","27.13","28.061","25.075","28.1315","26.5472","27.0203","25.1967","28.6223","28.046","29.499","28.7825","32.6392","32.8595","34.2631","36.4898","42.4761","48.1408","50.6192","46.8733","46.4153","47.7531","49.2839","48.748","49.8955","53.7871","53.2268","57.7224","57.4743","53.7437","57.1411","60.2641","63.6676","44.2352","62.8542","62.6076","61.7988","54.6907","51.3267","55.5158","57.3993","57.8185","45.8167","56.004","57.0466","61.2586",
"St. Lucia","LCA","Carbon dioxide (CO2) emissions (total) excluding LULUCF (Mt CO2e)","EN.GHG.CO2.MT.CE.AR5","","","","","","","","","","","0.0295","0.0295","0.0359","0.0362","0.0323","0.039","0.0354","0.0391","0.0391","0.0387","0.0382","0.0283","0.0351","0.0302","0.0335","0.0431","0.045","0.0518","0.0707","0.0725","0.0708","0.0711","0.0716","0.0698","0.0842","0.0828","0.0821","0.0843","0.0863","0.0875","0.0965","0.1034","0.0972","0.1132","0.1096","0.1151","0.1278","0.1382","0.1494","0.161","0.182","0.1409","0.1456","0.1665","0.1775","0.1821","0.1961","0.196","0.1871","0.312","0.2532","0.28","0.2812","0.2966",
"Latin America & Caribbean","LCN","Carbon dioxide (CO2) emissions (total) excluding LULUCF (Mt CO2e)","EN.GHG.CO2.MT.CE.AR5","","","","","","","","","","","548.9599","553.3938","590.6393","641.2244","668.2314","679.9736","725.7324","756.9307","807.4604","844.3358","868.3493","862.0923","867.7701","847.0462","859.428","868.228","898.8137","934.1092","952.3656","982.4675","965.4108","994.5488","1010.8308","1044.9282","1108.2313","1125.7139","1201.5375","1266.2699","1318.7799","1310.453","1350.0012","1351.6488","1352.9311","1384.8593","1447.9531","1494.1598","1530.387","1584.2651","1623.2503","1574.9573","1687.601","1744.1806","1827.3299","1861.5138","1868.7137","1858.5189","1822.9859","1809.506","1761.88","1756.7543","1567.4379","1704.3707","1710.7105","1749.803",
"Least developed countries: UN classification","LDC","Carbon dioxide (CO2) emissions (total) excluding LULUCF (Mt CO2e)","EN.GHG.CO2.MT.CE.AR5","","","","","","","","","","","46.7869","46.7114","49.796","53.1918","55.149","53.5763","51.1543","57.2534","59.2814","62.0887","65.5615","63.4505","62.7785","66.0924","66.008","70.0038","71.9214","73.6963","76.8009","78.1737","75.1617","75.8955","77.6765","77.7445","83.2973","94.1254","100.905","107.4601","110.7263","117.5846","120.4033","129.2678","133.7217","145.7029","152.4767","160.2776","170.0075","182.0515","193.4955","208.9824","224.6898","239.226","254.5592","273.853","293.4072","308.6105","338.9603","365.3926","379.8402","392.3427","378.4107","410.0622","421.3394","426.774",
"Low income","LIC","Carbon dioxide (CO2) emissions (total) excluding LULUCF (Mt CO2e)","EN.GHG.CO2.MT.CE.AR5","","","","","","","","","","","102.1776","102.6413","105.654","108.9765","114.5656","118.0879","125.2217","132.3472","137.3454","150.3955","157.4006","162.354","170.0569","180.2442","186.8677","190.5783","190.366","192.5634","197.196","196.3781","195.9566","194.0652","177.3966","168.686","166.372","163.3239","157.9973","157.9342","147.866","155.2559","163.7178","169.7848","168.2618","175.2552","181.434","199.9655","209.2102","205.4328","218.6927","218.9547","219.5769","202.193","189.9807","172.8197","176.8201","158.6461","164.8533","206.8293","207.0665","216.7768","204.5082","201.2712","202.2724","207.3662",
"Liechtenstein","LIE","Carbon dioxide (CO2) emissions (total) excluding LULUCF (Mt CO2e)","EN.GHG.CO2.MT.CE.AR5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sri Lanka","LKA","Carbon dioxide (CO2) emissions (total) excluding LULUCF (Mt CO2e)","EN.GHG.CO2.MT.CE.AR5","","","","","","","","","","","3.1198","3.15","3.7821","3.9448","3.3965","2.9861","3.0531","3.295","3.8925","4.2092","4.2068","4.3351","4.9353","5.0378","4.4179","4.0188","3.9761","4.5593","4.3893","4.1747","4.2373","4.4238","5.5101","5.3943","6.2212","6.2415","8.8088","8.786","9.073","10.0261","11.4648","11.3723","11.8969","12.8573","13.2768","14.4281","13.1925","14.1224","13.3032","12.7759","13.5168","15.9065","17.8929","14.8356","17.8791","19.7083","23.4839","23.4079","21.9799","23.9714","22.1594","22.7231","19.9802","20.518",
"Lower middle income","LMC","Carbon dioxide (CO2) emissions (total) excluding LULUCF (Mt CO2e)","EN.GHG.CO2.MT.CE.AR5","","","","","","","","","","","485.7527","501.6753","536.4953","570.0203","615.7767","624.8107","655.3979","664.1641","678.0604","744.3039","763.0682","786.6613","811.6455","856.8166","904.4897","942.9737","996.1306","1061.7077","1111.7318","1167.0164","1213.3671","1273.0226","1309.6336","1354.1548","1394.9683","1487.7451","1573.5565","1649.6737","1699.824","1788.4366","1847.8745","1901.7285","1955.2739","2009.4897","2150.0379","2235.9416","2342.4382","2505.3239","2627.3651","2784.6353","2954.0473","3106.4907","3310.8032","3409.306","3634.208","3722.3956","3869.5671","4083.8131","4288.6658","4322.7858","4073.6708","4399.9702","4574.466","4838.7796",
"Low & middle income","LMY","Carbon dioxide (CO2) emissions (total) excluding LULUCF (Mt CO2e)","EN.GHG.CO2.MT.CE.AR5","","","","","","","","","","","3227.8124","3252.4782","3449.3429","3687.0733","3848.9722","4115.0219","4344.8082","4601.0602","4913.1626","5109.4423","5156.0415","5148.3927","5305.8143","5463.0443","5723.0642","5850.9387","6088.887","6408.6713","6680.3189","6874.8577","7169.9506","7356.7535","7427.2339","7617.2512","7795.5272","8273.2985","8358.4915","8641.3532","8762.6286","8795.1176","9206.27","9485.435","9924.955","10812.7027","11848.2303","12821.9326","13791.36","14737.4873","15234.4778","15797.3398","17006.7269","18153.2033","18824.7936","19481.4077","19848.9415","19702.2614","19902.5592","20503.19","21318.3763","21725.1949","21367.6938","22562.0173","22644.78","23715.1458",
"Lesotho","LSO","Carbon dioxide (CO2) emissions (total) excluding LULUCF (Mt CO2e)","EN.GHG.CO2.MT.CE.AR5","","","","","","","","","","","0.0736","0.0737","0.0734","0.0759","0.0818","0.085","0.088","0.0911","0.0926","0.1067","0.1048","0.1005","0.0935","0.1022","0.0988","0.1081","0.1175","0.1647","0.1049","0.1398","0.1087","0.1354","0.1152","0.1114","0.1214","0.1246","0.1292","0.1293","0.1266","0.1303","0.3537","0.3628","0.3832","0.3888","0.4068","0.4084","0.4185","0.5347","0.4385","0.5137","0.5248","0.5493","0.5845","0.5888","0.6008","0.5916","0.6512","0.7043","0.6899","0.7388","0.7759","0.7894","0.8518","0.8783",
"Late-demographic dividend","LTE","Carbon dioxide (CO2) emissions (total) excluding LULUCF (Mt CO2e)","EN.GHG.CO2.MT.CE.AR5","","","","","","","","","","","3513.9504","3546.3905","3736.552","3959.1084","4090.8252","4400.6599","4605.6771","4855.5938","5270.6352","5372.6356","5423.5019","5327.1275","5412.9523","5546.6373","5777.5555","5865.3604","6095.536","6362.4243","6616.4898","6726.5696","6869.181","6952.0192","6803.8913","6799.0502","6754.2877","7060.4491","7050.0685","7045.2095","7090.8963","7069.918","7347.5456","7581.9549","7918.9551","8707.5178","9545.34","10375.9705","11185.57","11872.1272","12212.2423","12560.03","13606.6461","14620.7064","15000.1327","15531.3976","15645.6416","15514.563","15545.1056","15875.1539","16527.9796","16936.1545","16938.5219","17804.0571","17754.5933","18580.4575",
"Lithuania","LTU","Carbon dioxide (CO2) emissions (total) excluding LULUCF (Mt CO2e)","EN.GHG.CO2.MT.CE.AR5","","","","","","","","","","","19.9277","19.993","21.3061","22.8947","24.4889","26.1064","27.2614","28.2274","29.3339","30.3214","31.5841","31.9105","32.023","32.1854","32.7745","32.7411","33.2694","33.6154","33.5966","33.1176","35.1218","36.9759","20.8875","16.2173","15.7337","15.1162","15.5964","15.0657","15.9239","13.3309","11.6559","12.3905","12.4698","12.4915","13.0647","13.9568","14.1928","15.5654","15.8283","13.2074","14.039","14.318","14.4883","13.3614","13.2087","13.6576","13.5165","13.9609","14.0159","14.2939","14.2512","14.329","13.1501","13.1146",
"Luxembourg","LUX","Carbon dioxide (CO2) emissions (total) excluding LULUCF (Mt CO2e)","EN.GHG.CO2.MT.CE.AR5","","","","","","","","","","","19.6801","18.2822","17.9119","19.3448","17.8087","14.0898","15.0229","14.288","15.4727","14.6539","13.6721","11.6826","10.9243","10.1506","11.1934","11.3161","11.0476","10.4452","10.9159","11.7158","11.9784","12.4589","12.1727","12.3952","11.4721","9.0783","9.1478","8.5484","7.8062","8.1661","8.8007","9.3341","10.0321","10.4541","11.8802","12.1141","11.942","11.3415","11.2125","10.6097","11.2133","11.0899","10.8676","10.3234","9.8198","9.3093","9.0413","9.1882","9.4688","9.6186","7.9459","8.3252","7.263","7.0075",
"Latvia","LVA","Carbon dioxide (CO2) emissions (total) excluding LULUCF (Mt CO2e)","EN.GHG.CO2.MT.CE.AR5","","","","","","","","","","","11.3397","11.3544","12.0786","13.0311","13.9435","14.9232","15.5468","16.0298","16.6771","17.188","17.8533","18.0588","18.4383","18.6588","18.7294","18.771","19.124","19.3759","19.3339","18.9849","19.6183","17.9904","14.3043","12.0501","10.4864","9.2346","9.2498","8.8138","8.4168","7.8655","7.2298","7.6672","7.6644","7.9143","7.9568","8.0289","8.5381","8.9121","8.4772","7.7507","8.8786","8.2318","8.0256","7.7775","7.5718","7.6461","7.4785","7.4303","8.1059","7.8544","7.2228","7.4271","6.6579","6.5511",
"Macao SAR, China","MAC","Carbon dioxide (CO2) emissions (total) excluding LULUCF (Mt CO2e)","EN.GHG.CO2.MT.CE.AR5","","","","","","","","","","","0.3038","0.3038","0.3237","0.3888","0.4765","0.394","0.3883","0.4098","0.4066","0.4367","0.4701","0.4508","0.4725","0.6497","0.6304","0.5723","0.7101","0.8761","0.8556","0.8773","0.9506","0.9693","1.0985","1.2232","1.3381","1.2144","1.4097","1.4975","1.6505","1.7436","1.4781","1.5808","1.7339","1.7557","2.0342","2.0469","2.0338","1.9273","1.5974","1.6936","1.7201","1.6888","1.7429","1.8151","2.089","2.7588","2.6257","3.1925","2.5055","2.706","2.8705","2.8037","2.9203","3.0124",
"St. Martin (French part)","MAF","Carbon dioxide (CO2) emissions (total) excluding LULUCF (Mt CO2e)","EN.GHG.CO2.MT.CE.AR5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","Carbon dioxide (CO2) emissions (total) excluding LULUCF (Mt CO2e)","EN.GHG.CO2.MT.CE.AR5","","","","","","","","","","","6.9304","6.954","7.7595","9.154","10.1106","10.8467","11.9034","13.1292","14.035","15.2192","15.6798","15.7789","16.5022","17.3534","17.5246","18.2517","18.7455","19.2006","20.2362","21.8635","22.4526","23.5367","25.2154","25.9713","28.1185","29.2621","28.9113","30.4526","31.195","32.8404","33.5565","36.9814","38.2614","38.0892","42.8124","44.644","45.367","46.0048","49.4565","48.9401","52.0267","56.2634","58.5346","58.4773","59.4475","61.1309","60.996","63.8466","65.1827","71.8539","67.5664","73.1264","70.2969","69.858",
"Monaco","MCO","Carbon dioxide (CO2) emissions (total) excluding LULUCF (Mt CO2e)","EN.GHG.CO2.MT.CE.AR5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
